Image_urls,#PAGE_URL,Domain,Title,Review,Complaint,Emotion,Sentiment,first_url,EmotionLabel,TitleText,ReviewText,ImageName
https://images-na.ssl-images-amazon.com/images/I/71u+3g77UFL._SY88.jpg,https://www.amazon.in/My-First-Library-Boxset-Board/product-reviews/9387779262/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Books,Bright colourful and handy,\n Palm sized board books for babies .. easy to hold and no worry of torn pages. The categories and pictures will interest my kid to go through them. It’s bright and colourful.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71u+3g77UFL._SY88.jpg,3,bright colourful and handy,\ n palm sized board books for babies . . easy to hold and no worry of torn pages . the categories and pictures will interest my kid to go through them . it 's bright and colourful . \ n,65.jpg
https://images-na.ssl-images-amazon.com/images/I/71Fnfx4TR2L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71IVoE7AIsL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71SYkwfAgTL._SY88.jpg,https://www.amazon.in/Philips-T-Bulb-Base-10-Watt-Light/product-reviews/B075F9Z6XB/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=4,Electronics,Good product,"\n Best bulb I ever used in my life.\nIt gives very much brightness.\nIt is very easy to install this, just like you install a normal bulb.\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71Fnfx4TR2L._SY88.jpg,3,good product,"\ n best bulb i ever used in my life . \ nit gives very much brightness . \ nit is very easy to install this , just like you install a normal bulb . \ n",2908.jpg
https://images-na.ssl-images-amazon.com/images/I/71LtWH9612L._SY88.jpg,https://www.amazon.in/Nivea-Fresh-Active-Original-Deodorant/product-reviews/B00HT03SJY/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Fashion,Good but Broken.,\n Quality ok.. but received a broken peice..\n,1,sadness,1,https://images-na.ssl-images-amazon.com/images/I/71LtWH9612L._SY88.jpg,4,good but broken .,\ n quality ok . . but received a broken peice . . \ n,1303.jpg
https://images-na.ssl-images-amazon.com/images/I/71J-SZ2dWCL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81SEY3fRlnL._SY88.jpg,https://www.amazon.in/PAUSE-Cotton-Regular-Fit-X-Large-PASRG03181189-BLK-XL/product-reviews/B07BN7DLRQ/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Thank u amazon,\n Looks awesome &amp; perfect fitting!??\nLove this product.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71J-SZ2dWCL._SY88.jpg,3,thank u amazon,\ n looks awesome & perfect fitting ! ? ? \ nlove this product . \ n,1565.jpg
https://images-na.ssl-images-amazon.com/images/I/91azuuwJzYL._SY88.jpg,https://www.amazon.in/Prestige-Iris-Grinder-Stainless-Juicer/product-reviews/B0756K5DYZ/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,Most terrible and disappointing experience of using Prestige mixer grinder.,"\n We are very disappointed by this Prestige mixer grinder , when we use it for grinding dosa or idli batter it takes too long, we have to keep doing it again and again to get the right consistency. We bought it on October 18th 2019 and it stopped working yesterday. We are so fed up with it that We have bought a new philips mixer grinder today 23rd January 2021. Unnecessary waste of money and terrible experience of using Prestige mixer grinder. As a loyal and prime customer of Amazon I hope some corrective action is taken.\n",1,disgust,0,https://images-na.ssl-images-amazon.com/images/I/91azuuwJzYL._SY88.jpg,1,most terrible and disappointing experience of using prestige mixer grinder .,"\ n we are very disappointed by this prestige mixer grinder , when we use it for grinding dosa or idli batter it takes too long , we have to keep doing it again and again to get the right consistency . we bought it on october 18th 2019 and it stopped working yesterday . we are so fed up with it that we have bought a new philips mixer grinder today 23rd january 2021 . unnecessary waste of money and terrible experience of using prestige mixer grinder . as a loyal and prime customer of amazon i hope some corrective action is taken . \ n",2208.jpg
https://images-na.ssl-images-amazon.com/images/I/81zyViFD2sL._SY88.jpg,https://www.amazon.in/Fogg-Marco-Body-Spray-150ml/product-reviews/B00YEJYSEM/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Horrible,"\n Bought it for my husband.. I don't know wheather it's a genuine product or not. Unlike other fogg deodorants which I bought from stores, the fragrance doesn't last longer. It also created rashes with burning sensation. I'll never purchase any deodorant or perfume from Amazon. Highly disappointed. .\n",1,anger,0,https://images-na.ssl-images-amazon.com/images/I/81zyViFD2sL._SY88.jpg,0,horrible,"\ n bought it for my husband . . i do n't know wheather it 's a genuine product or not . unlike other fogg deodorants which i bought from stores , the fragrance does n't last longer . it also created rashes with burning sensation . i 'll never purchase any deodorant or perfume from amazon . highly disappointed . . \ n",1306.jpg
https://images-na.ssl-images-amazon.com/images/I/91ITw46wIIL._SY88.jpg,https://www.amazon.in/Logitech-C270-HD-Webcam-Black/product-reviews/B008QS9J6Y/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,Mediocre picture quality | Everything else is perfect,"\n This is overhyped in the indian market. Has a very mediocre picture quality compared to any built in webcam in MacBooks, mobile phones. Connection is quick easy &amp; flawless. You will not have any technical issue, lag etc while using this for you video calls but the video quality leaves you wanting. It clasps well on a laptop/ monitor. Doesn’t do a good job standing on its own.\n",1,sadness,1,https://images-na.ssl-images-amazon.com/images/I/91ITw46wIIL._SY88.jpg,4,mediocre picture quality | everything else is perfect,"\ n this is overhyped in the indian market . has a very mediocre picture quality compared to any built in webcam in macbooks , mobile phones . connection is quick easy & flawless . you will not have any technical issue , lag etc while using this for you video calls but the video quality leaves you wanting . it clasps well on a laptop / monitor . does n't do a good job standing on its own . \ n",3106.jpg
https://images-na.ssl-images-amazon.com/images/I/713FDdWs7DL._SY88.jpg,https://www.amazon.in/PAUSE-Cotton-Regular-Fit-X-Large-PASRG03181189-BLK-XL/product-reviews/B07BN7DLRQ/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Fashion,All Good,"\n Very nice ???? Good quality,nice feeting\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/713FDdWs7DL._SY88.jpg,3,all good,"\ n very nice ? ? ? good quality , nice feeting \ n",1578.jpg
https://images-na.ssl-images-amazon.com/images/I/615SG1f82oL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71V1geXpRiL._SY88.jpg,https://www.amazon.in/Eureka-Forbes-Quick-Clean-DX/product-reviews/B00F3ABSXU/ref=cm_cr_getr_d_paging_btm_next_7?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=7,Electronics,Like,\n I like this vaccum...it's so cute and makes a deep clean\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/615SG1f82oL._SY88.jpg,3,like,\ n i like this vaccum . . . it 's so cute and makes a deep clean \ n,3520.jpg
https://images-na.ssl-images-amazon.com/images/I/61RrUMgoLbL._SY88.jpg,https://www.amazon.in/Logitech-C270-HD-Webcam-Black/product-reviews/B008QS9J6Y/ref=cm_cr_getr_d_paging_btm_next_6?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=6,Electronics,Great deal,\n Thanks for Amazon for wonderful deal. This camera is great work with Android box.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/61RrUMgoLbL._SY88.jpg,3,great deal,\ n thanks for amazon for wonderful deal . this camera is great work with android box . \ n,3137.jpg
https://images-na.ssl-images-amazon.com/images/I/51BQxuSQXfL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/51Ia4ArZpUL._SY88.jpg,https://www.amazon.in/Samsung-500GB-Internal-Solid-MZ-77E500/product-reviews/B08T1QQZ1T/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Electronics,You can go blindly for samsung 860 evo series,"\n Great SSD and speed up my tablet/laptop convertible.\nIn my case i got &gt;5 fold HD performance increase when compared to WD HDD @5400rpm.\nNow all the startup processes come up with in 15 seconds. (after login all the process are up and you are ready to go rather than wait like before). Bench mark snapshot attached.\nSummary:\n+ Reliable samsung ssd, well built and lightweight.\n+ Performance\n+ higher endurance compared to WD or Crucial SSDs\n+ Cloning OS is piece of cake (no issues no performance drop *may vary machine to machine )\n+ Easy to upgrade firmware, bench mark and optimize using samsung utilities. (Magician)\n\n- Higher cost (but piece of mind, not just for performance but the ease of cloning and other ssd management)\n- Difficulties in registering product on samsung site. (I am still unware what my pack number and certificate number is and samsung CC is not helpful either in this regards)\n\nAdvice:\n1. If you are cloning OS, better optimize your existing disk first, use disk clean up and remove all the junk files etc. Remove all the unwanted S/Ws as well. In my case I cloned 200GB of my boot disk (WIN10 Home) and no issues regarding booting or performance were faced. It was just like plug and play.\n2. Download and use Samsung Data transfer software to clone, its very simple and easy.\n3. Download Samsung Magician software and upgrade the firmware (if it tells you to upgrade) and optimize the SSD using Magician, you will see even further improvements in disk performance.\n",0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/51BQxuSQXfL._SY88.jpg,3,you can go blindly for samsung 860 evo series,"\ n great ssd and speed up my tablet / laptop convertible . \ nin my case i got > 5 fold hd performance increase when compared to wd hdd . \ nnow all the startup processes come up with in 15 seconds . ( after login all the process are up and you are ready to go rather than wait like before ) . bench mark snapshot attached . \ nsummary :\ n + reliable samsung ssd , well built and lightweight . \ n + performance \ n + higher endurance compared to wd or crucial ssds \ n + cloning os is piece of cake ( no issues no performance drop * may vary machine to machine ) \ n + easy to upgrade firmware , bench mark and optimize using samsung utilities . ( magician ) \ n \ n - higher cost ( but piece of mind , not just for performance but the ease of cloning and other ssd management ) \ n - difficulties in registering product on samsung site . ( i am still unware what my pack number and certificate number is and samsung cc is not helpful either in this regards ) \ n \ nadvice :\ n1 . if you are cloning os , better optimize your existing disk first , use disk clean up and remove all the junk files etc . remove all the unwanted s / ws as well . in my case i cloned 200gb of my boot disk ( win 10 home ) and no issues regarding booting or performance were faced . it was just like plug and play . \ n2 . download and use samsung data transfer software to clone , its very simple and easy . \ n3 . download samsung magician software and upgrade the firmware ( if it tells you to upgrade ) and optimize the ssd using magician , you will see even further improvements in disk performance . \ n",3900.jpg
https://images-na.ssl-images-amazon.com/images/I/61BIq0yARUL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61V1O4Le8IL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61obkOcs7FL._SY88.jpg,https://www.amazon.in/New-Apple-iPhone-11-128GB/product-reviews/B08L8BQ4H9/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=4,Electronics,One trillion operations per second,"\n Bought iPhone 11 recently. I must admit - this phone is super cool. Design is good. Purple color looks fresh &amp; soothing to your eyes. I was confused between mint green &amp; this color but when i compared both at one of the apple stores, i just couldn't resist ordering the purple. During the launch of the phone, the new two cameras design appeared weird but when you unbox the phone it looks Stunning. Night mode is also too good. Looks more natural &amp; true to life. This phone is a must buy!\n",0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/61BIq0yARUL._SY88.jpg,3,one trillion operations per second,"\ n bought iphone 11 recently . i must admit - this phone is super cool . design is good . purple color looks fresh & soothing to your eyes . i was confused between mint green & this color but when i compared both at one of the apple stores , i just could n't resist ordering the purple . during the launch of the phone , the new two cameras design appeared weird but when you unbox the phone it looks stunning . night mode is also too good . looks more natural & true to life . this phone is a must buy ! \ n",2126.jpg
https://images-na.ssl-images-amazon.com/images/I/51MSpczFl5L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/51oj7Rrr1IL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/51uLuDPLe-L._SY88.jpg,https://www.amazon.in/Tygot-Adjustable-Aluminium-Tripod-Bracket/product-reviews/B07P8LDZJ5/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Electronics,Nice product for memory capture.,\n Tripod Great quality....It is useful for memory captured when you are alone anyone not placed therefor photo capturing.\nI was so worried how it's going to be...but for this price its definitely worth it and serves the purpose.\nthe only thing is Mobile cannot be fixed vertically as well as horizontally.\nValue for money &amp; useful product.\nLight weight so we can portable.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/51MSpczFl5L._SY88.jpg,3,nice product for memory capture .,\ n tripod great quality . . . it is useful for memory captured when you are alone anyone not placed therefor photo capturing . \ ni was so worried how it 's going to be . . . but for this price its definitely worth it and serves the purpose . \ nthe only thing is mobile can not be fixed vertically as well as horizontally . \ nvalue for money & useful product . \ nlight weight so we can portable . \ n,2600.jpg
https://images-na.ssl-images-amazon.com/images/I/81zgGulifwL._SY88.jpg,https://www.amazon.in/HP-X1000-Wired-Mouse-Black/product-reviews/B009VCGPSY/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,Smallest mouse on the planet !,"\n Size is very very small. As you can see from the above image, I was expecting something ergonomic but what came turned out to be a disastrous product. I am not sure how that product has so many 4 &amp; 5 star ratings. Seriously want to to return it but there is no return policy. Amazon played a great game of blindspots.\n",1,surprise,0,https://images-na.ssl-images-amazon.com/images/I/81zgGulifwL._SY88.jpg,5,smallest mouse on the planet !,"\ n size is very very small . as you can see from the above image , i was expecting something ergonomic but what came turned out to be a disastrous product . i am not sure how that product has so many 4 & 5 star ratings . seriously want to to return it but there is no return policy . amazon played a great game of blindspots . \ n",2236.jpg
https://images-na.ssl-images-amazon.com/images/I/715h7W-KApL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81dFYcrwUkL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81iGtW+DT7L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81qiDwCypOL._SY88.jpg,https://www.amazon.in/Jockey-Mens-Cotton-Track-Pants/product-reviews/B00W6U51GU/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Fake product!,\n Fake product!\nRefer images.\nThe product doesn't even fake it properly as the product itself is different.\nA product worth Rs. 1300 is packed like fashion street product. Jockey always comes in neat packaging.\nNo washing instructions inside.\nPrice tag tampered.\n#cloudtail India. Do you even check products that you ship? Totally disappointed.\n\nThe one star is for delivery. Avoid the product.\n,1,anger,0,https://images-na.ssl-images-amazon.com/images/I/715h7W-KApL._SY88.jpg,0,fake product !,\ n fake product ! \ nrefer images . \ nthe product does n't even fake it properly as the product itself is different . \ na product worth rs . 1300 is packed like fashion street product . jockey always comes in neat packaging . \ nno washing instructions inside . \ nprice tag tampered . \ n #cloudtail india . do you even check products that you ship ? totally disappointed . \ n \ nthe one star is for delivery . avoid the product . \ n,1188.jpg
https://images-na.ssl-images-amazon.com/images/I/71C1kB05+3L._SY88.jpg,https://www.amazon.in/Boya-Omnidirectional-Lavalier-Condenser-Microphone/product-reviews/B076B8G5D8/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,Must have mic for beginners and outdoor video makers,"\n Good to Go :\n1. If you are youtuber and videos are being shoot outdoors and from distance.\n2. For smartphone as well DSLR\n3. For hands free operation.\n4. Phone mic input is very poor.\n5. Want to use it for presentation.\n\nNot useful\n1. If you voice over your videos at closed atmosphere.\n2. You don't want wired mic.\n\nNOTE : As of Aug 2019, this mic not supported by OnePlus camera app while shooting videos. We have to use Third-party camera app like Open Camera to use this microphone. I am using Open camera and Camera MX with mic. Few recent video on our channel ""TheMangoCouple"" are voice overed with help of this mic.\n",0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/71C1kB05+3L._SY88.jpg,3,must have mic for beginners and outdoor video makers,"\ n good to go :\ n1 . if you are youtuber and videos are being shoot outdoors and from distance . \ n2 . for smartphone as well dslr \ n3 . for hands free operation . \ n4 . phone mic input is very poor . \ n5 . want to use it for presentation . \ n \ nnot useful \ n1 . if you voice over your videos at closed atmosphere . \ n2 . you do n't want wired mic . \ n \ nnote : as of aug 2019 , this mic not supported by oneplus camera app while shooting videos . we have to use third-party camera app like open camera to use this microphone . i am using open camera and camera mx with mic . few recent video on our channel "" themangocouple "" are voice overed with help of this mic . \ n",3154.jpg
https://images-na.ssl-images-amazon.com/images/I/C1530No60JS._SY88.jpg,https://www.amazon.in/Logitech-C270-HD-Webcam-Black/product-reviews/B008QS9J6Y/ref=cm_cr_getr_d_paging_btm_next_5?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=5,Electronics,Logitech C270 HD Webcam,"\n I have been using this webcam since 2 days . Excellent picture quality . Nice microphone. The camera has high frame rate also. Works nicely with computer, laptop and TV.\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/C1530No60JS._SY88.jpg,3,logitech c270 hd webcam,"\ n i have been using this webcam since 2 days . excellent picture quality . nice microphone . the camera has high frame rate also . works nicely with computer , laptop and tv . \ n",3128.jpg
https://images-na.ssl-images-amazon.com/images/I/71TRYa-BD0L._SY88.jpg,https://www.amazon.in/Zebronics-BT4440RUCF-Channel-Multimedia-Speakers/product-reviews/B014UTBZIM/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,Great parchase!!!,"\n Great perchase of first time.Sound is great .it has classic look.i am so glad.😊😊 ..But there is something missing,it has not bass controller... overall good.. mostly recommending to buy this one!!\n",0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/71TRYa-BD0L._SY88.jpg,3,great parchase ! ! !,"\ n great perchase of first time . sound is great . it has classic look . i am so glad . :smiling_face_with_smiling_eyes: :smiling_face_with_smiling_eyes: . . but there is something missing , it has not bass controller . . . overall good . . mostly recommending to buy this one ! ! \ n",3592.jpg
https://images-na.ssl-images-amazon.com/images/I/61yVEepS3pL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71G+HWdiwqL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71Ohz77tsaL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71PSCpb9eJL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71bmS798UcL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71rhKmTroqL._SY88.jpg,https://www.amazon.in/Tata-Sampann-Pulses-Toor-Dal/product-reviews/B01HBEQ006/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Edible,EXCELLENCY OF TATA,"\n My mother stopped using any other loose dals available in market after trying Tata Sampann (formly known as iShakti). According to her, this toor dal cooks extremely well that too much faster as compared to local ones. Also it's unpolished dal which retains all vital nutrients in it.\n\nFOR :\n\n+ Cooks better &amp; much faster\n+ Easily blendable after cooking\n+ Unpolished\n+ Not at all expensive\n+ Tasty, healthy and clean\n+ Superior quality\n\nAGAINST : Literally nothing\n\nIndian diet is highly protein deficient. Dal is one of protein sources for vegan people although it's not whole protein. So one should not rely completely on dals for protein needs.\n\nTill date I bought more than 8 kgs of it. Never had a single problem. It was packed very well and I received packets in intact condition on time. Because of discounted price tag, I keep buying it again &amp; again.\n\nI have blind faith on Tata products. Tata's have special place in my heart.\n\nI hope this helped you. 🙂\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/61yVEepS3pL._SY88.jpg,3,excellency of tata,"\ n my mother stopped using any other loose dals available in market after trying tata sampann ( formly known as ishakti ) . according to her , this toor dal cooks extremely well that too much faster as compared to local ones . also it 's unpolished dal which retains all vital nutrients in it . \ n \ nfor :\ n \ n + cooks better & much faster \ n + easily blendable after cooking \ n + unpolished \ n + not at all expensive \ n + tasty , healthy and clean \ n + superior quality \ n \ nagainst : literally nothing \ n \ nindian diet is highly protein deficient . dal is one of protein sources for vegan people although it 's not whole protein . so one should not rely completely on dals for protein needs . \ n \ ntill date i bought more than 8 kgs of it . never had a single problem . it was packed very well and i received packets in intact condition on time . because of discounted price tag , i keep buying it again & again . \ n \ ni have blind faith on tata products . tata 's have special place in my heart . \ n \ ni hope this helped you . :slightly_smiling_face: \ n",2047.jpg
https://images-na.ssl-images-amazon.com/images/I/71+DYHFC2jL._SY88.jpg,https://www.amazon.in/Lifes-Amazing-Secrets-Balance-Purpose/product-reviews/0143442295/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Books,Book,\n This book s amazing n gaur gopal das sir s a good spiritual leader.it gives lot of inspiration.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71+DYHFC2jL._SY88.jpg,3,book,\ n this book s amazing n gaur gopal das sir s a good spiritual leader . it gives lot of inspiration . \ n,490.jpg
https://images-na.ssl-images-amazon.com/images/I/81cIg73KNUL._SY88.jpg,https://www.amazon.in/DENIMHOLIC-Knitted-Pullover-Turtleneck-Sweater/product-reviews/B07XBDWGKW/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Worth for money..,\n Good quality and product is same as shown.. Looks amazing and warm too..\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/81cIg73KNUL._SY88.jpg,3,worth for money . .,\ n good quality and product is same as shown . . looks amazing and warm too . . \ n,1585.jpg
https://images-na.ssl-images-amazon.com/images/I/71n+PbH-qNL._SY88.jpg,https://www.amazon.in/Corsair-Vengeance-3000Mhz-Motherboard-CMK8GX4M1D3000C16/product-reviews/B07B4FRMGV/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,good rams,\n what cn i say for the price i paid its was bit expensive than local market but still i orderd from amazon as i found the correct timings i needed and all 4 of my rams were of samsung b dye chips\nwhat more luckey i can get 🥴\n,0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/71n+PbH-qNL._SY88.jpg,3,good rams,\ n what cn i say for the price i paid its was bit expensive than local market but still i orderd from amazon as i found the correct timings i needed and all 4 of my rams were of samsung b dye chips \ nwhat more luckey i can get :woozy_face: \ n,3764.jpg
https://images-na.ssl-images-amazon.com/images/I/714dErUEXtL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71H4ISdQSuL._SY88.jpg,https://www.amazon.in/Lipton-Honey-Lemon-Green-Pieces/product-reviews/B01HMQ4HLW/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Edible,Very disappointed,\n I don’t know why they have written honey and lemon. It doesn’t taste like that at all. It tastes so bitter. I’m disappointed!\n,1,sadness,0,https://images-na.ssl-images-amazon.com/images/I/714dErUEXtL._SY88.jpg,4,very disappointed,\ n i do n't know why they have written honey and lemon . it does n't taste like that at all . it tastes so bitter . i 'm disappointed ! \ n,2569.jpg
https://images-na.ssl-images-amazon.com/images/I/81H4Q688UzL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81OKVM7tMxL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81XmVgiRAhL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81XmVgiRAhL._SY88.jpg,https://www.amazon.in/Jockey-Mens-Cotton-Track-Pants/product-reviews/B00W6U51GU/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Don't buy,\n Made of very low quality fabric. Wears out within 3 months as shown in the pictures. Do not buy and get cheated.\n,1,anger,0,https://images-na.ssl-images-amazon.com/images/I/81H4Q688UzL._SY88.jpg,0,do n't buy,\ n made of very low quality fabric . wears out within 3 months as shown in the pictures . do not buy and get cheated . \ n,1084.jpg
https://images-na.ssl-images-amazon.com/images/I/71Ti0nbKz-L._SY88.jpg,https://www.amazon.in/Mattel-Uno-Playing-Card-Game/product-reviews/B00GTJSGXE/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Misc,Quality product,\n Cards quality is too gud.... love to play uno😍❤only disatified with the size of the card i thought card size is big by looking at tat box..\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71Ti0nbKz-L._SY88.jpg,3,quality product,\ n cards quality is too gud . . . love to play uno :smiling_face_with_heart-eyes: :red_heart: only disatified with the size of the card i thought card size is big by looking at tat box . . \ n,2659.jpg
https://images-na.ssl-images-amazon.com/images/I/71-RpQvmMeL._SY88.jpg,https://www.amazon.in/Logitech-C270-HD-Webcam-Black/product-reviews/B008QS9J6Y/ref=cm_cr_getr_d_paging_btm_next_5?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=5,Electronics,Be Careful,"\n Ordered Logitech webcam, but received mobile charger,\nVery disappointed.\nBe careful about online electronics items\n",1,fear,0,https://images-na.ssl-images-amazon.com/images/I/71-RpQvmMeL._SY88.jpg,2,be careful,"\ n ordered logitech webcam , but received mobile charger , \ nvery disappointed . \ nbe careful about online electronics items \ n",3132.jpg
https://images-na.ssl-images-amazon.com/images/I/71pG1Vgg0pL._SY88.jpg,https://www.amazon.in/Sunfeast-Farmlite-Digestive-Almonds-Biscuits/product-reviews/B01CHUSWOG/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Edible,Expired products,\n Products from Amazon pantry are expired.\nI learned my lesson to never order again from Amazon pantry even having prime membership didn't benefit.\n,1,anger,0,https://images-na.ssl-images-amazon.com/images/I/71pG1Vgg0pL._SY88.jpg,0,expired products,\ n products from amazon pantry are expired . \ ni learned my lesson to never order again from amazon pantry even having prime membership did n't benefit . \ n,2963.jpg
https://images-na.ssl-images-amazon.com/images/I/91iIlOmbduL._SY88.jpg,https://www.amazon.in/Amazon-Brand-Stretchable-Trousers-SY-AW19-MFT-052_Navy_34W/product-reviews/B07YT1GKKQ/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Fashion,Disappointed,"\n Nice fitting and good quality, but product I got is torn.\n",1,sadness,1,https://images-na.ssl-images-amazon.com/images/I/91iIlOmbduL._SY88.jpg,4,disappointed,"\ n nice fitting and good quality , but product i got is torn . \ n",1163.jpg
https://images-na.ssl-images-amazon.com/images/I/61SnHr7rC7L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71GaieYjcyL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71PFkRNgYRL._SY88.jpg,https://www.amazon.in/Eureka-Forbes-Quick-Clean-DX/product-reviews/B00F3ABSXU/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Electronics,Pulls dust from tremendous vacum pressure ! I like it,"\n It very strongest Vacum cleaner, Pulls dust from tremendous vacum pressure, Material quality is Good, And if its plug-in wire was a bit longer then it would have been nice, but never mind, the product is good, and I like it very much.\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/61SnHr7rC7L._SY88.jpg,3,pulls dust from tremendous vacum pressure ! i like it,"\ n it very strongest vacum cleaner , pulls dust from tremendous vacum pressure , material quality is good , and if its plug-in wire was a bit longer then it would have been nice , but never mind , the product is good , and i like it very much . \ n",3504.jpg
